"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1029170862","","","","","2008-11-29 08:51:31 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Forgot that my first startup had 10 years birthday in october. Congratulations Eksperten"
"1028408116","","","","","2008-11-28 19:56:09 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","MUST SEE http://uk.youtube.com/experiencewii  (from @orli)"
"1028399151","1028379502","818489","","","2008-11-28 19:48:32 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@Orli awesome :)"
"1027894907","1027890972","818489","","","2008-11-28 13:26:00 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@Orli black friday"
"1027614892","1027612644","70113","","","2008-11-28 08:08:51 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@karinhoegh also @dina"
"1027058139","","","","","2008-11-27 22:38:09 +0000","<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>","lucky Frederik http://ff.im/9kZY"
"1027010922","","","","","2008-11-27 21:55:04 +0000","<a href=""http://www.ping.fm/"" rel=""nofollow"">Ping.fm</a>","thinks microblogging should be renamed to microdialogue"
"1026887573","","","","","2008-11-27 20:07:03 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","RT @ffunch: ""I learn more through Twitter about what's going on in Mumbai than from the news. Great job, @dina"""
"1026885565","1026881695","6856","","","2008-11-27 20:05:23 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@ML ask publicly on FB. I'm sure someone can spare a few"
"1026848450","","","","","2008-11-27 19:34:38 +0000","<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>","Wired UK covers http://ff.im/9hk5"
"1026843943","","","","","2008-11-27 19:30:52 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","does anyone have an extra brain cause mine is focused on something completely irrelevant"
"1026842072","1026622588","15765018","","","2008-11-27 19:29:32 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@benhammersley awesome, done."
"1026428479","","","","","2008-11-27 14:40:20 +0000","<a href=""http://twitku.com/"" rel=""nofollow"">TwitKu</a>","must admit that Facebook got it right. If only they would free data"
"1026408268","1026407284","1295001","","","2008-11-27 14:25:04 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@sambrown ahh, so that's the bad guy. fix it @Twitterrific"
"1026391300","1026330237","10261302","","","2008-11-27 14:12:14 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@ninajansen classic"
"1026211154","","","","","2008-11-27 11:19:02 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","back from kindergarden day. gotta respect those kindergarden personel"
